,distance,flow,popden
482,27.5145316684301,1017,13087.199999999948
483,42.97187902983552,1174,6716.100000000043
484,24.759852959809436,553,13605.900000000049
485,37.91816145062351,1093,6362.400000000023
486,55.88707787770315,1591,6000.599999999952
487,110.80174113048142,1545,22272.5
488,255.44278614942402,12912,49365.20000000131
489,306.61374140316457,12427,99405.60000000363
490,86.50021631153739,4513,24097.5
491,66.10348183366807,2206,24490.0
492,17.33514187883344,641,8974.400000000009
493,19.77365649824791,1036,13054.0
494,20.794598770799745,960,16953.29999999996
495,96.34376174255658,3177,22640.399999999852
496,8.033248586128842,439,6750.0
497,28.059442458414818,909,15065.999999999929
498,187.38899713896572,4945,38430.69999999918
499,52.83893614987069,2810,22466.700000000194
500,219.02793549076728,11653,43937.400000000605
501,29.27166145862506,1305,14665.199999999912
502,34.81458749973677,1145,16860.600000000064
503,113.80172888927173,3044,45220.5
504,416.6577835158089,45638,10633.600000000226
505,109.2310617295829,4091,18076.100000000282
506,122.36322085215244,4075,94690.7999999982
507,151.00875774992275,5223,65488.09999999829
508,20.209491175019213,779,15301.0
509,118.46149109917636,6053,26706.39999999957
510,169.81903639176298,7741,61327.20000000151
511,77.67417969185661,1962,25840.0
512,32.71651619188338,729,23700.0
513,229.23203582036268,9277,29667.0
514,7.671049263873061,492,7140.0
515,67.87310858976417,2822,30061.70000000026
516,17.586300714272397,720,9642.7
517,111.9488158690488,4771,36174.39999999981
518,86.48680193473614,4708,50411.60000000053
519,63.50397315950733,2956,40682.399999999914
520,42.12975476177422,1355,29301.60000000017
521,95.01307511100607,2866,61064.000000000735
522,105.04187041889905,5712,94832.10000000159
523,11.1592890880971,590,9768.000000000002
524,58.978705442654785,2096,36262.60000000011
525,45.226740435132285,2101,18572.400000000023
526,117.17279869015734,6798,26203.10000000042
527,153.89665128325927,5723,33668.99999999945
528,57.68140883870918,2308,22135.700000000095
529,36.707077255056355,1555,32699.699999999822
530,104.37598397971465,3599,38920.5
531,98.21123747004012,4212,21249.0
532,9.802276342475224,393,2881.999999999997
533,36.138113853941086,956,50146.79999999969
534,52.142344124448925,1359,78584.40000000074
535,61.02675945521675,1866,90529.29999999901
536,115.10055241715752,5381,118140.99999999798
537,69.80158463383216,1776,120900.8000000013
538,165.41066511243804,9705,292985.0000000106
539,87.40073601433379,3083,101794.40000000103
540,43.26485855686126,844,51025.20000000029
541,48.875287788761945,1212,59731.20000000048
542,63.85347218270713,1670,83740.79999999974
543,98.09230480389269,3287,126912.29999999776
544,48.654573973738174,1025,71864.9999999994
545,103.52730201876622,4055,121497.20000000221
546,52.02504675714605,1048,75299.70000000007
547,134.62188319636684,5761,159686.8000000045
548,94.94915295085724,3250,137376.00000000244
549,55.55174094342952,1506,86696.50000000097
550,61.96851100336333,1791,107587.10000000124
551,103.06083660236453,2485,185030.99999999665
552,161.33556754481705,10465,232502.40000000756
553,164.87457900318742,13763,346983.59999998397
554,173.3127137938373,36936,384083.7000000138
555,174.79438572832743,35468,387752.40000002185
556,126.12080510499462,3955,77148.40000000001
557,111.33686192279005,2405,91448.99999999926
558,88.85276741915422,1917,102720.80000000107
559,109.25995279131345,2856,190313.5
560,131.48971336680577,3153,193395.6000000027
561,112.12377931693263,3176,147580.0
562,88.88652384127866,1998,86545.79999999957
563,169.8206051933197,7035,136792.49999999773
564,93.61133356077787,2045,68006.40000000058
565,170.9298554428442,8997,266959.4999999935
566,139.89167829969685,3577,166608.0
567,179.41325326328771,17587,224503.99999999194
568,135.568578041027,3564,253202.40000000506
569,150.2422657623094,5492,208650.99999999584
570,90.78042203113439,1494,126630.00000000154
571,168.30734445268354,7292,187978.4000000033
572,68.7852550326049,1283,84303.0
573,130.1037926801462,4501,112439.9999999977
574,159.51882612525952,7451,177831.39999999493
575,140.50018630502223,5462,170804.20000000382
576,94.12686703573286,2487,152703.0
577,18.290455175838076,821,13841.499999999945
578,46.25302769664771,2039,8557.5
579,70.10708503662694,3923,43524.00000000047
580,61.88192436012528,2105,48794.399999999696
581,91.761110405147,4456,71334.89999999962
582,30.5692992112841,1004,17938.799999999967
583,94.97763551097438,4439,54824.0
584,38.150651780383384,1398,19035.600000000126
585,165.07305044288276,17288,97470.0
586,20.443690355965614,778,11612.999999999949
587,65.76338559608155,2709,45667.19999999976
588,15.931663243822562,702,8517.599999999973
589,49.48651561212146,2035,29292.199999999786
590,9.576687738133687,468,5115.600000000003
591,23.20061434627121,749,11475.0
592,27.970318892208603,1077,17343.200000000084
593,71.29379955297489,4665,22800.0
594,36.77730744705536,1816,24083.90000000023
595,35.31998187108084,1242,19136.0
596,68.01485315795672,3089,8421.600000000108
597,98.68671662811758,2292,135735.59999999768
598,155.52975772811078,7627,240585.0
599,156.92545937777268,6768,242840.70000000673
600,94.44854550233552,2554,97448.0
601,20.829021451182644,550,41459.599999999955
602,28.984432782973613,718,42550.19999999976
603,70.28421698268941,1871,105570.6000000011
604,39.84816834038266,928,61104.600000000406
605,54.34154756059459,1445,88039.59999999966
606,109.85299089967945,4360,153742.399999997
607,73.65866923889308,1950,101657.6000000013
608,87.16445742837432,2767,92320.20000000083
609,129.10559213039667,9623,112465.0
610,45.74840222076146,1280,87937.5999999992
611,90.97001456215472,3475,115817.39999999835
612,81.23695789587505,2227,94476.59999999923
613,46.9892986799008,1242,32133.200000000223
614,62.65252033808179,1676,47717.899999999674
615,33.215787594821414,911,49814.49999999978
616,61.72814111643305,1788,81064.5
617,14.799768011007071,342,21962.0
618,37.10863734723843,1050,45715.0
619,26.851407184786368,686,42882.20000000024
620,26.405159733062202,999,27439.199999999855
621,28.86051059886237,932,34148.400000000176
622,20.122862793886547,747,21918.999999999905
623,64.03487433268471,2631,49909.199999999444
624,52.59997750726497,2096,48196.199999999706
625,20.644106208077627,634,20872.600000000093
626,22.18558917022466,808,27539.399999999892
627,61.34914590998282,2124,58428.0
628,31.296766198872092,775,31553.600000000166
629,23.137530400070283,763,19481.800000000094
630,9.97881791009516,389,14994.000000000035
631,34.680845109358025,797,45215.400000000154
632,62.179429109221005,1679,49501.199999999626
633,68.96814037008423,2038,61834.30000000074
634,65.96382149376839,2592,70132.5000000004
635,32.217284289060046,972,36086.40000000023
636,53.66029034651456,2483,44625.0
637,41.79552718018604,1187,38169.600000000275
638,44.8116368003129,2090,22579.39999999981
639,35.005719060703036,1093,35242.000000000095
640,21.140726648988128,499,25646.399999999914
641,110.21160105687675,8022,73358.99999999856
642,29.567460464052743,1032,31054.600000000173
643,19.47254828963256,608,15918.299999999948
644,20.87343955987562,572,19666.19999999992
645,31.468028869942497,1285,28314.0
646,36.44263116432541,1175,41886.0
647,21.751878589833936,796,26615.60000000012
648,71.8010863497536,2155,53404.0
649,77.08631616489583,5487,55815.6000000007
650,36.91861553714522,1226,24915.0
651,13.64931341603801,541,15974.0
652,23.176589060808038,813,15043.60000000007
653,14.469179523693363,451,17784.79999999998
654,33.352661526375456,1729,30962.0
655,17.77014872251774,340,11308.799999999961
656,23.4419253003364,915,23323.400000000118
657,24.038987664355847,921,24440.80000000012
658,23.478829313340672,1293,16086.19999999992
659,22.218213815388122,955,18865.000000000007
660,18.41924054246726,504,13574.400000000043
661,22.938768257489517,780,19770.60000000001
662,34.62748849570305,1213,13780.200000000084
663,46.261902955950376,1149,40800.0
664,100.10792145939823,3847,39813.600000000704
665,57.01320206516714,2240,5386.5
666,97.9364436749864,3897,70547.0
667,123.55643882875363,7218,82209.0
668,48.86589650224267,2205,40033.199999999655
669,60.899503260092224,2004,60912.000000000575
670,24.904437320395694,669,28886.799999999865
671,27.919436432140422,887,33650.10000000019
672,123.11382800365364,6343,85363.59999999932
673,35.65312789535729,1133,16153.5
674,34.8360722117538,1064,28001.399999999845
675,75.3772653695641,2722,72549.3000000003
676,20.69784734408081,1028,22264.0
677,9.29828319574195,371,6762.0
678,20.845637049509758,628,12213.000000000051
679,50.839208233594704,2923,25557.59999999975
680,14.38725504315013,567,12883.799999999956
681,35.007178248619105,1282,32524.199999999797
682,12.87605151405676,474,10271.40000000003
683,55.96524603870227,2200,30481.799999999697
684,7.040524575595357,255,4220.600000000005
685,71.73193866217491,5028,21671.99999999966
686,49.21168438395979,3182,28749.699999999775
687,27.68433569120282,1217,16073.399999999923
688,40.892511554961075,1528,22789.599999999806
689,34.71603939144293,716,44400.0
690,18.731718224590313,690,37865.10000000016
691,22.55756850907336,572,10434.0
692,32.479752385028924,1117,44010.40000000022
693,24.790669965703906,604,30550.5
694,27.613680965706106,829,31231.19999999987
695,19.234162543013355,685,29803.399999999892
696,57.776916074665294,2360,91456.19999999949
697,62.63505950723902,1377,106593.39999999906
698,55.73512920149615,1620,60167.90000000042
699,19.136355978105772,553,38637.600000000144
700,153.4093795088616,7874,149162.69999999626
701,153.66260149919782,6068,39588.19999999988
702,34.75691986776828,1101,57439.200000000266
703,18.31248213451661,316,23217.5
704,18.103819630616574,374,17286.0
705,49.816753195412026,1573,63581.59999999964
706,73.34445988724701,3091,97970.9999999993
707,38.60774469431889,1224,67017.40000000034
708,54.45186920606204,1442,72621.80000000075
709,18.45377234865305,397,42189.00000000017
710,47.240418207221744,1259,61681.80000000049
711,38.69084708160519,1357,23017.099999999857
712,81.17726281257607,2114,62944.19999999937
713,29.282087209908912,598,42573.30000000007
714,38.94994278160484,1008,51713.999999999694
715,67.60444722611078,1958,36247.500000000124
716,107.93971055706076,4837,89953.90000000136
717,27.761877970191044,564,25097.60000000011
718,63.969500127415735,1962,66587.40000000049
719,33.70536000860128,812,43883.399999999885
720,11.780281213749799,256,14737.5
721,177.31485197493416,6728,24675.0
722,111.06436491051818,4749,58063.499999998996
723,126.81108054187806,4274,44742.60000000079
724,64.195780711307,1776,31042.60000000027
725,127.54324828786301,5056,37500.29999999991
726,37.12937294779362,2240,14543.099999999897
727,56.40732564398758,2681,8008.0
728,4.735254563772254,153,5589.0
729,14.91153147612688,476,10492.200000000013
730,24.858794487264017,878,10747.599999999979
731,54.36332572630167,2709,18497.70000000003
732,62.99692895062186,2891,44467.19999999978
733,15.302491325815177,598,8822.999999999973
734,41.66495056708392,1597,20405.800000000032
735,21.241730170760746,913,16549.0
736,13.307434563111777,413,12513.300000000027
737,37.680217140059085,1395,2871.0
738,55.71410998809508,2463,32172.399999999725
739,22.14852279473006,969,20595.30000000002
740,46.97703118432334,1924,35587.9999999999
741,13.917815234691231,414,5561.100000000017
742,33.62407865735421,1683,36604.89999999973
743,21.48836089736193,847,18301.799999999977
744,81.5161690654532,4672,32827.99999999965
745,43.672815952508266,1602,39895.79999999969
746,20.231430933073543,722,20515.899999999925
747,44.798436504250695,1412,41591.1999999997
748,14.238960969096514,249,2267.9999999999986
749,46.05177395939075,2380,34102.30000000025
750,95.70062897943727,7081,90819.7999999993
751,29.364641085742726,1295,19747.19999999999
752,51.36608612187091,2297,62823.199999999524
753,16.02744925888294,499,20624.099999999984
754,59.39297507353198,1838,21706.20000000009
755,96.48544850228079,3442,19598.000000000022
756,105.262599616608,2511,51918.39999999934
757,114.10470959348474,2559,55691.999999999185
758,58.27737135890556,1950,41331.5999999996
759,51.90731502827155,1570,16595.79999999985
760,55.08125856309247,1339,33367.99999999974
761,173.15067344966792,8436,75871.80000000013
762,40.2975658222595,1090,19354.5
763,19.899661652713046,1079,14932.800000000063
764,66.03212659581294,2184,26699.19999999976
765,35.135587569592694,1197,1989.300000000011
766,20.499040064118034,917,11911.899999999952
767,166.45192862559372,6746,86484.79999999928
768,21.645621423432267,1311,11625.899999999943
769,51.08992095704033,1577,20500.0
770,11.837849491069079,266,3226.2000000000053
771,94.60391631676458,3322,50041.20000000067
772,60.32062287905264,1873,24133.5
773,29.06778288699705,1701,13949.00000000007
774,110.70102246062044,5030,16625.0
775,59.46887051288049,2080,20067.399999999798
776,65.26440902843369,3169,9715.0
777,48.26150622729825,987,57232.000000000466
778,174.02562624909018,54952,303804.0
779,176.12946589443388,33912,441575.20000002027
780,77.67292541073815,2019,96436.79999999874
781,148.60574185084627,5873,230162.00000000605
782,67.40573329929678,2230,61311.79999999936
783,57.40816732757979,1463,50688.0
784,114.22794252560671,3141,181728.79999999606
785,82.53026050396899,2186,98257.50000000103
786,77.89224559923744,1754,70239.5999999996
787,60.353786712955475,1729,70379.4000000003
788,71.9768050704644,1665,100530.09999999912
789,77.13009216305105,1996,150255.0
790,54.756758977052705,1650,57299.69999999953
791,41.96395937235818,959,63995.40000000044
792,54.84400248690448,1340,57167.59999999954
793,79.12200799606826,2798,72422.40000000029
794,35.42497566141686,898,59368.0
795,51.39208653220373,1543,94432.799999999
796,79.27248687356996,3126,107838.90000000119
797,57.59366949824608,2125,69063.20000000067
798,34.90376706175915,866,44476.799999999865
799,91.83094151387772,4213,99203.50000000122
800,57.52782046493648,1896,61575.60000000053
801,34.22055989329311,976,37106.99999999996
802,20.780118652976228,849,22911.600000000057
803,42.8814709875957,1431,31684.39999999979
804,14.655949356429575,436,9076.80000000003
805,40.32078665141906,1635,44145.0
806,40.98216755900071,1660,15662.000000000115
807,17.724596160860788,644,17503.199999999935
808,43.155741971521195,1618,12251.100000000093
809,17.94276364450317,671,12378.599999999966
810,41.40695677184982,4138,37372.5
811,31.15361035557384,2136,19102.199999999997
812,29.50062750540891,1962,21799.199999999935
813,14.260099173315124,944,14764.799999999954
814,19.92832568036498,1246,13311.399999999949
815,15.616069596260333,854,12848.400000000056
816,26.157310773625277,1728,17358.40000000005
817,24.366129223246077,1665,19345.199999999997
818,15.139231476326126,903,15486.900000000069
819,77.14476072640487,6359,22438.80000000045
820,120.36625998026572,10700,110522.0
821,30.220817621995963,1152,39043.20000000037
822,14.56435560007787,896,14372.399999999943
823,22.429429450063267,1818,13995.600000000077
824,38.553002094462926,2059,18391.999999999847
825,49.22703102723471,3045,37351.59999999995
826,24.23205984435741,1715,22940.0
827,21.177945455810022,1306,13955.600000000062
828,17.002777574594237,1273,10875.600000000019
829,57.8563841250786,3069,59944.5
830,36.11909932548879,2360,13800.299999999896
831,13.658190068730505,887,2037.0000000000066
832,63.82429037317148,1985,42572.60000000018
833,80.57228258476893,2407,107838.90000000119
834,48.595704345311745,1274,40129.199999999946
835,77.44784638061164,2757,91535.40000000069
836,66.0810550133691,1862,107621.80000000096
837,50.677963059972,1276,83190.0
838,67.54733421595031,1906,109552.0
839,61.88152767887218,1750,78580.79999999993
840,61.35495634397134,1910,96608.40000000103
841,131.628667919257,4923,211952.80000000453
842,36.86112732170457,838,67151.70000000027
843,68.0137466059528,2371,110150.59999999864
844,86.49899999582193,2762,90444.39999999884
845,82.26046805850312,2117,92673.20000000129
846,176.23819271314625,22749,396628.19999998726
847,35.47444560415238,1076,62092.0
848,106.10458600872423,3296,143932.8000000025
849,39.03582362975503,1052,41552.0
850,48.3428028077761,1414,65462.60000000052
851,40.28644170604582,1233,66231.39999999963
852,176.43104569774124,14108,374350.19999999076
853,60.69919875026049,1610,105315.6000000008
854,48.63868134855218,1054,67814.09999999944
855,76.38454646536785,2525,129727.80000000205
856,51.84228906757511,1195,69843.20000000027
857,163.97119197858328,7425,215420.80000000706
858,158.89813434129553,6444,188799.0
859,200.10695861917918,13533,175756.5000000069
860,25.95404263329498,664,26526.40000000011
861,25.72575441466979,521,47175.0
862,19.172420146742375,977,9136.399999999958
863,33.85571510058608,1840,12300.899999999938
864,51.404997520498746,963,18060.89999999996
865,22.20214008620574,708,11739.20000000005
866,33.94631849931041,1560,23029.99999999985
867,44.391735225692265,1920,26154.199999999808
868,85.70636291648498,2567,45943.5
869,17.287726779315648,577,12592.200000000032
870,26.81073563866213,1024,15226.0
871,41.751415775553795,1887,23744.400000000114
872,53.48272892575774,2401,47345.20000000045
873,33.630464266276725,985,61036.799999999595
874,51.56247382961368,1901,59307.00000000052
875,73.42687701791304,3263,34163.59999999952
876,44.21511383523351,1563,25709.39999999985
877,45.88188039414021,2064,62914.500000000524
878,87.06010176022039,3290,87057.30000000048
879,35.102967905668876,875,13727.0
880,90.41080246086655,4857,61635.20000000075
881,47.127238158523895,2041,71915.00000000019
882,34.73566238875171,1215,19975.50000000002
883,85.23991707009962,3986,36807.40000000012
884,35.35808892009625,991,49581.69999999968
885,61.36947582010825,2462,64554.3999999994
886,16.678161288865365,504,29848.0
887,95.36467398329529,3488,49358.70000000058
888,44.88159961279733,1128,49387.0
889,34.136545168295854,825,50616.799999999785
890,86.50335290602425,3256,66938.20000000118
891,166.64797625175348,10052,96855.0
892,42.41173120632732,929,70862.39999999979
893,110.37369333852334,3449,155806.19999999678
894,49.94675004592448,1232,72582.90000000017
895,55.13594595586643,1493,44460.0
896,18.605822307606765,382,35036.39999999987
897,100.50697643341094,3810,116176.19999999809
898,28.60771390752191,809,33760.5
899,155.89992322653694,9351,118779.30000000287
900,72.35361485554667,2007,55474.2999999994
901,119.99347853700662,5391,128760.0
902,84.18634589591768,2572,36528.0
903,62.53656391726991,1427,49434.00000000047
904,42.5880818589322,1146,27230.999999999814
905,53.839888505869595,1342,23956.40000000019
906,31.966911019583858,1003,36211.40000000023
907,96.75025023193356,3845,89551.80000000133
908,50.47730216980209,1482,44413.799999999814
909,30.085575378957785,1017,31643.599999999813
910,75.04711222363937,2677,77057.7
911,42.64965954306135,966,44772.0
912,46.572922414625445,1274,14938.5
913,72.51258420639243,2200,54037.5
914,57.349081222552854,1750,56788.99999999949
915,29.88076323960771,588,19641.600000000006
916,93.25209301037988,4071,59444.799999999166
917,26.741628445926906,720,25754.400000000132
918,28.880959530662494,868,41401.80000000006
919,29.620440892203778,664,31360.0
920,52.94325597503208,1470,55874.700000000514
921,20.49254256810673,764,29559.5999999999
922,23.391874789392894,727,28368.900000000114
923,127.48398601890825,9206,106171.89999999812
924,66.41403538623513,2638,77607.99999999999
925,18.047403902670844,640,19673.599999999922
926,20.639506378731774,523,32824.5
927,107.41033741977559,3428,72015.40000000135
928,60.34329416485835,1290,58099.999999999505
929,107.27282950911105,2240,112491.50000000173
930,43.33051558483581,823,83669.69999999982
931,62.755984666786986,1264,120389.59999999903
932,64.16498025427562,1324,102374.80000000083
933,62.31407548331151,1422,91502.40000000088
934,175.57877088250774,13598,114227.0
935,151.9727022950619,4922,341111.4000000032
936,116.1591360498115,2859,163897.19999999934
937,178.28946642534046,48651,265114.19999998785
938,178.87290025671425,14737,363248.0
939,175.597879693133,129774,280639.5
940,99.40887474080765,2559,168516.0
941,180.69958614091505,16230,326783.59999999666
942,173.77383282601727,10656,397217.5999999844
943,151.80526276160265,4964,273557.9999999962
944,174.50059704471218,153803,137139.60000000667
945,180.8600617254097,23448,67957.20000000331
946,174.6479729491862,86286,251514.90000001746
947,163.67350611596646,10176,398247.2000000147
948,129.9382690133178,3466,302572.800000007
949,176.09028896245982,18705,323820.0
950,71.11345503098103,1407,144986.59999999823
6710,97.44720121323085,2280,137016.59999999753
6711,205.00270537157013,103431,245299.599999984
6739,48.80846142085605,2936,32633.99999999971
6775,27.909187232730226,728,44303.399999999885
6778,12.422351379775042,520,27360.0
6780,44.05573322677501,1834,20177.999999999975
6781,66.10237856117483,3164,34727.39999999958
6783,47.82455444154561,1898,15642.0
6784,65.20901519416185,1968,83640.0
6785,167.29623475268076,7054,41189.400000001086
6786,44.967513823586565,2276,36892.79999999966
6787,92.24104180409883,4362,42780.79999999926